time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders,predicted_risk
5,hub23,hub,11,11,1.0,0,499,773,0,
5,hub24,hub,14,6,0.42857142857142855,0,499,773,0,
5,pvz0,pvz,75,1,0.013333333333333334,0,499,773,0,
5,pvz1,pvz,74,3,0.04054054054054054,0,499,773,0,
5,pvz2,pvz,87,4,0.04597701149425287,0,499,773,0,
5,pvz3,pvz,76,6,0.07894736842105263,0,499,773,0,
5,pvz4,pvz,68,1,0.014705882352941176,0,499,773,0,
5,pvz5,pvz,61,5,0.08196721311475409,0,499,773,0,
5,pvz6,pvz,85,0,0.0,0,499,773,0,
5,pvz7,pvz,89,2,0.02247191011235955,0,499,773,0,
5,pvz8,pvz,77,1,0.012987012987012988,0,499,773,0,
5,pvz9,pvz,89,9,0.10112359550561797,0,499,773,0,
5,pvz10,pvz,60,1,0.016666666666666666,0,499,773,0,
5,pvz11,pvz,62,7,0.11290322580645161,0,499,773,0,
5,pvz12,pvz,83,2,0.024096385542168676,0,499,773,0,
5,pvz13,pvz,86,5,0.05813953488372093,0,499,773,0,
5,pvz14,pvz,72,2,0.027777777777777776,0,499,773,0,
5,pvz15,pvz,82,0,0.0,0,499,773,0,
5,pvz16,pvz,86,2,0.023255813953488372,0,499,773,0,
5,pvz17,pvz,85,1,0.011764705882352941,0,499,773,0,
5,pvz18,pvz,81,1,0.012345679012345678,0,499,773,0,
5,pvz19,pvz,80,0,0.0,0,499,773,0,
5,pvz20,pvz,60,3,0.05,0,499,773,0,
5,pvz21,pvz,79,6,0.0759493670886076,0,499,773,0,
5,pvz22,pvz,75,9,0.12,0,499,773,0,
5,pvz23,pvz,86,1,0.011627906976744186,0,499,773,0,
5,pvz24,pvz,87,2,0.022988505747126436,0,499,773,0,
5,pvz25,pvz,70,7,0.1,0,499,773,0,
5,pvz26,pvz,67,2,0.029850746268656716,0,499,773,0,
5,pvz27,pvz,83,2,0.024096385542168676,0,499,773,0,
5,pvz28,pvz,70,1,0.014285714285714285,0,499,773,0,
5,pvz29,pvz,82,6,0.07317073170731707,0,499,773,0,
5,pvz30,pvz,87,1,0.011494252873563218,0,499,773,0,
5,pvz31,pvz,62,1,0.016129032258064516,0,499,773,0,
5,pvz32,pvz,66,6,0.09090909090909091,0,499,773,0,
5,pvz33,pvz,89,0,0.0,0,499,773,0,
5,pvz34,pvz,78,8,0.10256410256410256,0,499,773,0,
5,pvz35,pvz,67,0,0.0,0,499,773,0,
5,pvz36,pvz,67,3,0.04477611940298507,0,499,773,0,
5,pvz37,pvz,85,2,0.023529411764705882,0,499,773,0,
5,pvz38,pvz,90,0,0.0,0,499,773,0,
5,pvz39,pvz,64,2,0.03125,0,499,773,0,
5,pvz40,pvz,85,3,0.03529411764705882,0,499,773,0,
5,pvz41,pvz,77,0,0.0,0,499,773,0,
5,pvz42,pvz,74,1,0.013513513513513514,0,499,773,0,
5,pvz43,pvz,62,2,0.03225806451612903,0,499,773,0,
5,pvz44,pvz,62,1,0.016129032258064516,0,499,773,0,
5,pvz45,pvz,70,7,0.1,0,499,773,0,
5,pvz46,pvz,88,0,0.0,0,499,773,0,
5,pvz47,pvz,76,9,0.11842105263157894,0,499,773,0,
5,pvz48,pvz,89,9,0.10112359550561797,0,499,773,0,
5,pvz49,pvz,75,3,0.04,0,499,773,0,
6,wh0,warehouse,84,0,0.0,0,511,923,0,
6,wh1,warehouse,86,0,0.0,0,511,923,0,
6,wh2,warehouse,62,0,0.0,0,511,923,0,
6,wh3,warehouse,76,0,0.0,0,511,923,0,
6,wh4,warehouse,92,0,0.0,0,511,923,0,
6,wh5,warehouse,91,0,0.0,0,511,923,0,
6,wh6,warehouse,85,0,0.0,0,511,923,0,
6,wh7,warehouse,79,0,0.0,0,511,923,0,
6,wh8,warehouse,90,0,0.0,0,511,923,0,
6,wh9,warehouse,82,0,0.0,0,511,923,0,
6,hub0,hub,14,4,0.2857142857142857,0,511,923,0,
6,hub1,hub,11,3,0.2727272727272727,0,511,923,0,
6,hub2,hub,14,5,0.35714285714285715,0,511,923,0,
6,hub3,hub,11,11,1.0,0,511,923,0,
6,hub4,hub,12,4,0.3333333333333333,0,511,923,0,
6,hub5,hub,11,1,0.09090909090909091,0,511,923,0,
6,hub6,hub,10,5,0.5,0,511,923,0,
6,hub7,hub,14,1,0.07142857142857142,0,511,923,0,
6,hub8,hub,12,2,0.16666666666666666,0,511,923,0,
6,hub9,hub,14,9,0.6428571428571429,0,511,923,0,
6,hub10,hub,14,78,5.571428571428571,1,511,923,0,
6,hub11,hub,11,33,3.0,1,511,923,0,
6,hub12,hub,12,3,0.25,0,511,923,0,
6,hub13,hub,10,10,1.0,0,511,923,0,
6,hub14,hub,10,0,0.0,0,511,923,0,
6,hub15,hub,12,8,0.6666666666666666,0,511,923,0,
6,hub16,hub,13,7,0.5384615384615384,0,511,923,0,
6,hub17,hub,14,55,3.9285714285714284,1,511,923,0,
6,hub18,hub,10,36,3.6,1,511,923,0,
6,hub19,hub,12,5,0.4166666666666667,0,511,923,0,
6,hub20,hub,13,12,0.9230769230769231,0,511,923,0,
6,hub21,hub,12,1,0.08333333333333333,0,511,923,0,
6,hub22,hub,14,9,0.6428571428571429,0,511,923,0,
6,hub23,hub,11,6,0.5454545454545454,0,511,923,0,
6,hub24,hub,14,2,0.14285714285714285,0,511,923,0,
6,pvz0,pvz,75,0,0.0,0,511,923,0,
6,pvz1,pvz,74,1,0.013513513513513514,0,511,923,0,
6,pvz2,pvz,87,1,0.011494252873563218,0,511,923,0,
6,pvz3,pvz,76,7,0.09210526315789473,0,511,923,0,
6,pvz4,pvz,68,2,0.029411764705882353,0,511,923,0,
6,pvz5,pvz,61,9,0.14754098360655737,0,511,923,0,
6,pvz6,pvz,85,1,0.011764705882352941,0,511,923,0,
6,pvz7,pvz,89,7,0.07865168539325842,0,511,923,0,
6,pvz8,pvz,77,2,0.025974025974025976,0,511,923,0,
6,pvz9,pvz,89,5,0.056179775280898875,0,511,923,0,
6,pvz10,pvz,60,2,0.03333333333333333,0,511,923,0,
6,pvz11,pvz,62,10,0.16129032258064516,0,511,923,0,
6,pvz12,pvz,83,4,0.04819277108433735,0,511,923,0,
6,pvz13,pvz,86,5,0.05813953488372093,0,511,923,0,
6,pvz14,pvz,72,10,0.1388888888888889,0,511,923,0,
6,pvz15,pvz,82,3,0.036585365853658534,0,511,923,0,
6,pvz16,pvz,86,10,0.11627906976744186,0,511,923,0,
6,pvz17,pvz,85,1,0.011764705882352941,0,511,923,0,
6,pvz18,pvz,81,4,0.04938271604938271,0,511,923,0,
6,pvz19,pvz,80,1,0.0125,0,511,923,0,
6,pvz20,pvz,60,2,0.03333333333333333,0,511,923,0,
6,pvz21,pvz,79,10,0.12658227848101267,0,511,923,0,
6,pvz22,pvz,75,9,0.12,0,511,923,0,
6,pvz23,pvz,86,1,0.011627906976744186,0,511,923,0,
6,pvz24,pvz,87,3,0.034482758620689655,0,511,923,0,
6,pvz25,pvz,70,4,0.05714285714285714,0,511,923,0,
6,pvz26,pvz,67,3,0.04477611940298507,0,511,923,0,
6,pvz27,pvz,83,9,0.10843373493975904,0,511,923,0,
6,pvz28,pvz,70,3,0.04285714285714286,0,511,923,0,
6,pvz29,pvz,82,8,0.0975609756097561,0,511,923,0,
6,pvz30,pvz,87,4,0.04597701149425287,0,511,923,0,
6,pvz31,pvz,62,0,0.0,0,511,923,0,
6,pvz32,pvz,66,7,0.10606060606060606,0,511,923,0,
6,pvz33,pvz,89,0,0.0,0,511,923,0,
6,pvz34,pvz,78,6,0.07692307692307693,0,511,923,0,
6,pvz35,pvz,67,2,0.029850746268656716,0,511,923,0,
6,pvz36,pvz,67,3,0.04477611940298507,0,511,923,0,
6,pvz37,pvz,85,0,0.0,0,511,923,0,
6,pvz38,pvz,90,0,0.0,0,511,923,0,
6,pvz39,pvz,64,0,0.0,0,511,923,0,
6,pvz40,pvz,85,5,0.058823529411764705,0,511,923,0,
6,pvz41,pvz,77,3,0.03896103896103896,0,511,923,0,
6,pvz42,pvz,74,1,0.013513513513513514,0,511,923,0,
6,pvz43,pvz,62,0,0.0,0,511,923,0,
6,pvz44,pvz,62,1,0.016129032258064516,0,511,923,0,
6,pvz45,pvz,70,8,0.11428571428571428,0,511,923,0,
6,pvz46,pvz,88,1,0.011363636363636364,0,511,923,0,
6,pvz47,pvz,76,7,0.09210526315789473,0,511,923,0,
6,pvz48,pvz,89,8,0.0898876404494382,0,511,923,0,
6,pvz49,pvz,75,8,0.10666666666666667,0,511,923,0,
7,wh0,warehouse,84,0,0.0,0,536,1124,0,
7,wh1,warehouse,86,0,0.0,0,536,1124,0,
7,wh2,warehouse,62,0,0.0,0,536,1124,0,
7,wh3,warehouse,76,0,0.0,0,536,1124,0,
7,wh4,warehouse,92,0,0.0,0,536,1124,0,
7,wh5,warehouse,91,0,0.0,0,536,1124,0,
7,wh6,warehouse,85,0,0.0,0,536,1124,0,
7,wh7,warehouse,79,0,0.0,0,536,1124,0,
7,wh8,warehouse,90,0,0.0,0,536,1124,0,
7,wh9,warehouse,82,0,0.0,0,536,1124,0,
7,hub0,hub,14,1,0.07142857142857142,0,536,1124,0,
7,hub1,hub,11,9,0.8181818181818182,0,536,1124,0,
7,hub2,hub,14,5,0.35714285714285715,0,536,1124,0,
7,hub3,hub,11,17,1.5454545454545454,1,536,1124,0,
7,hub4,hub,12,16,1.3333333333333333,1,536,1124,0,
7,hub5,hub,11,0,0.0,0,536,1124,0,
7,hub6,hub,10,9,0.9,0,536,1124,0,
7,hub7,hub,14,4,0.2857142857142857,0,536,1124,0,
7,hub8,hub,12,1,0.08333333333333333,0,536,1124,0,
7,hub9,hub,14,9,0.6428571428571429,0,536,1124,0,
7,hub10,hub,14,78,5.571428571428571,1,536,1124,0,
7,hub11,hub,11,33,3.0,1,536,1124,0,
7,hub12,hub,12,5,0.4166666666666667,0,536,1124,0,
7,hub13,hub,10,8,0.8,0,536,1124,0,
7,hub14,hub,10,1,0.1,0,536,1124,0,
7,hub15,hub,12,6,0.5,0,536,1124,0,
7,hub16,hub,13,9,0.6923076923076923,0,536,1124,0,
7,hub17,hub,14,64,4.571428571428571,1,536,1124,0,
7,hub18,hub,10,44,4.4,1,536,1124,0,
7,hub19,hub,12,11,0.9166666666666666,0,536,1124,0,
7,hub20,hub,13,12,0.9230769230769231,0,536,1124,0,
7,hub21,hub,12,2,0.16666666666666666,0,536,1124,0,
7,hub22,hub,14,18,1.2857142857142858,1,536,1124,0,
7,hub23,hub,11,13,1.1818181818181819,1,536,1124,0,
7,hub24,hub,14,5,0.35714285714285715,0,536,1124,0,
7,pvz0,pvz,75,0,0.0,0,536,1124,0,
7,pvz1,pvz,74,3,0.04054054054054054,0,536,1124,0,
7,pvz2,pvz,87,1,0.011494252873563218,0,536,1124,0,
7,pvz3,pvz,76,7,0.09210526315789473,0,536,1124,0,
7,pvz4,pvz,68,0,0.0,0,536,1124,0,
7,pvz5,pvz,61,7,0.11475409836065574,0,536,1124,0,
7,pvz6,pvz,85,1,0.011764705882352941,0,536,1124,0,
7,pvz7,pvz,89,10,0.11235955056179775,0,536,1124,0,
7,pvz8,pvz,77,2,0.025974025974025976,0,536,1124,0,
7,pvz9,pvz,89,11,0.12359550561797752,0,536,1124,0,
7,pvz10,pvz,60,3,0.05,0,536,1124,0,
7,pvz11,pvz,62,3,0.04838709677419355,0,536,1124,0,
7,pvz12,pvz,83,5,0.060240963855421686,0,536,1124,0,
7,pvz13,pvz,86,5,0.05813953488372093,0,536,1124,0,
7,pvz14,pvz,72,2,0.027777777777777776,0,536,1124,0,
7,pvz15,pvz,82,0,0.0,0,536,1124,0,
7,pvz16,pvz,86,5,0.05813953488372093,0,536,1124,0,
7,pvz17,pvz,85,1,0.011764705882352941,0,536,1124,0,
7,pvz18,pvz,81,2,0.024691358024691357,0,536,1124,0,
7,pvz19,pvz,80,1,0.0125,0,536,1124,0,
7,pvz20,pvz,60,1,0.016666666666666666,0,536,1124,0,
7,pvz21,pvz,79,5,0.06329113924050633,0,536,1124,0,
7,pvz22,pvz,75,3,0.04,0,536,1124,0,
7,pvz23,pvz,86,0,0.0,0,536,1124,0,
7,pvz24,pvz,87,1,0.011494252873563218,0,536,1124,0,
7,pvz25,pvz,70,5,0.07142857142857142,0,536,1124,0,
7,pvz26,pvz,67,0,0.0,0,536,1124,0,
7,pvz27,pvz,83,6,0.07228915662650602,0,536,1124,0,
7,pvz28,pvz,70,0,0.0,0,536,1124,0,
7,pvz29,pvz,82,7,0.08536585365853659,0,536,1124,0,
7,pvz30,pvz,87,2,0.022988505747126436,0,536,1124,0,
7,pvz31,pvz,62,0,0.0,0,536,1124,0,
7,pvz32,pvz,66,8,0.12121212121212122,0,536,1124,0,
7,pvz33,pvz,89,3,0.033707865168539325,0,536,1124,0,
7,pvz34,pvz,78,6,0.07692307692307693,0,536,1124,0,
7,pvz35,pvz,67,0,0.0,0,536,1124,0,
7,pvz36,pvz,67,0,0.0,0,536,1124,0,
7,pvz37,pvz,85,2,0.023529411764705882,0,536,1124,0,
7,pvz38,pvz,90,2,0.022222222222222223,0,536,1124,0,
7,pvz39,pvz,64,5,0.078125,0,536,1124,0,
7,pvz40,pvz,85,8,0.09411764705882353,0,536,1124,0,
7,pvz41,pvz,77,2,0.025974025974025976,0,536,1124,0,
7,pvz42,pvz,74,1,0.013513513513513514,0,536,1124,0,
7,pvz43,pvz,62,2,0.03225806451612903,0,536,1124,0,
7,pvz44,pvz,62,0,0.0,0,536,1124,0,
7,pvz45,pvz,70,5,0.07142857142857142,0,536,1124,0,
7,pvz46,pvz,88,2,0.022727272727272728,0,536,1124,0,
7,pvz47,pvz,76,3,0.039473684210526314,0,536,1124,0,
7,pvz48,pvz,89,4,0.0449438202247191,0,536,1124,0,
7,pvz49,pvz,75,4,0.05333333333333334,0,536,1124,0,
8,wh0,warehouse,84,0,0.0,0,532,1280,0,
8,wh1,warehouse,86,0,0.0,0,532,1280,0,
8,wh2,warehouse,62,0,0.0,0,532,1280,0,
8,wh3,warehouse,76,0,0.0,0,532,1280,0,
8,wh4,warehouse,92,0,0.0,0,532,1280,0,
8,wh5,warehouse,91,0,0.0,0,532,1280,0,
8,wh6,warehouse,85,0,0.0,0,532,1280,0,
8,wh7,warehouse,79,0,0.0,0,532,1280,0,
8,wh8,warehouse,90,0,0.0,0,532,1280,0,
8,wh9,warehouse,82,0,0.0,0,532,1280,0,
8,hub0,hub,14,3,0.21428571428571427,0,532,1280,0,
8,hub1,hub,11,3,0.2727272727272727,0,532,1280,0,
8,hub2,hub,14,2,0.14285714285714285,0,532,1280,0,
8,hub3,hub,11,10,0.9090909090909091,0,532,1280,0,
8,hub4,hub,12,12,1.0,0,532,1280,0,
8,hub5,hub,11,0,0.0,0,532,1280,0,
8,hub6,hub,10,3,0.3,0,532,1280,0,
8,hub7,hub,14,2,0.14285714285714285,0,532,1280,0,
8,hub8,hub,12,0,0.0,0,532,1280,0,
8,hub9,hub,14,11,0.7857142857142857,0,532,1280,0,
8,hub10,hub,14,84,6.0,1,532,1280,0,
8,hub11,hub,11,32,2.909090909090909,1,532,1280,0,
8,hub12,hub,12,1,0.08333333333333333,0,532,1280,0,
8,hub13,hub,10,6,0.6,0,532,1280,0,
8,hub14,hub,10,3,0.3,0,532,1280,0,
8,hub15,hub,12,4,0.3333333333333333,0,532,1280,0,
8,hub16,hub,13,4,0.3076923076923077,0,532,1280,0,
8,hub17,hub,14,70,5.0,1,532,1280,0,
8,hub18,hub,10,55,5.5,1,532,1280,0,
8,hub19,hub,12,3,0.25,0,532,1280,0,
8,hub20,hub,13,5,0.38461538461538464,0,532,1280,0,
8,hub21,hub,12,3,0.25,0,532,1280,0,
8,hub22,hub,14,18,1.2857142857142858,1,532,1280,0,
8,hub23,hub,11,6,0.5454545454545454,0,532,1280,0,
8,hub24,hub,14,0,0.0,0,532,1280,0,
8,pvz0,pvz,75,0,0.0,0,532,1280,0,
8,pvz1,pvz,74,2,0.02702702702702703,0,532,1280,0,
8,pvz2,pvz,87,3,0.034482758620689655,0,532,1280,0,
8,pvz3,pvz,76,10,0.13157894736842105,0,532,1280,0,
8,pvz4,pvz,68,2,0.029411764705882353,0,532,1280,0,
8,pvz5,pvz,61,8,0.13114754098360656,0,532,1280,0,
8,pvz6,pvz,85,0,0.0,0,532,1280,0,
8,pvz7,pvz,89,8,0.0898876404494382,0,532,1280,0,
8,pvz8,pvz,77,2,0.025974025974025976,0,532,1280,0,
8,pvz9,pvz,89,5,0.056179775280898875,0,532,1280,0,
8,pvz10,pvz,60,2,0.03333333333333333,0,532,1280,0,
8,pvz11,pvz,62,9,0.14516129032258066,0,532,1280,0,
8,pvz12,pvz,83,2,0.024096385542168676,0,532,1280,0,
8,pvz13,pvz,86,11,0.12790697674418605,0,532,1280,0,
8,pvz14,pvz,72,12,0.16666666666666666,0,532,1280,0,
8,pvz15,pvz,82,2,0.024390243902439025,0,532,1280,0,
8,pvz16,pvz,86,6,0.06976744186046512,0,532,1280,0,
8,pvz17,pvz,85,1,0.011764705882352941,0,532,1280,0,
8,pvz18,pvz,81,0,0.0,0,532,1280,0,
8,pvz19,pvz,80,0,0.0,0,532,1280,0,
8,pvz20,pvz,60,1,0.016666666666666666,0,532,1280,0,
8,pvz21,pvz,79,8,0.10126582278481013,0,532,1280,0,
8,pvz22,pvz,75,4,0.05333333333333334,0,532,1280,0,
8,pvz23,pvz,86,2,0.023255813953488372,0,532,1280,0,
8,pvz24,pvz,87,1,0.011494252873563218,0,532,1280,0,
8,pvz25,pvz,70,5,0.07142857142857142,0,532,1280,0,
8,pvz26,pvz,67,0,0.0,0,532,1280,0,
8,pvz27,pvz,83,4,0.04819277108433735,0,532,1280,0,
8,pvz28,pvz,70,4,0.05714285714285714,0,532,1280,0,
8,pvz29,pvz,82,5,0.06097560975609756,0,532,1280,0,
8,pvz30,pvz,87,5,0.05747126436781609,0,532,1280,0,
8,pvz31,pvz,62,2,0.03225806451612903,0,532,1280,0,
8,pvz32,pvz,66,13,0.19696969696969696,0,532,1280,0,
8,pvz33,pvz,89,1,0.011235955056179775,0,532,1280,0,
8,pvz34,pvz,78,4,0.05128205128205128,0,532,1280,0,
8,pvz35,pvz,67,7,0.1044776119402985,0,532,1280,0,
8,pvz36,pvz,67,0,0.0,0,532,1280,0,
8,pvz37,pvz,85,1,0.011764705882352941,0,532,1280,0,
8,pvz38,pvz,90,0,0.0,0,532,1280,0,
8,pvz39,pvz,64,0,0.0,0,532,1280,0,
8,pvz40,pvz,85,3,0.03529411764705882,0,532,1280,0,
8,pvz41,pvz,77,3,0.03896103896103896,0,532,1280,0,
8,pvz42,pvz,74,2,0.02702702702702703,0,532,1280,0,
8,pvz43,pvz,62,1,0.016129032258064516,0,532,1280,0,
8,pvz44,pvz,62,2,0.03225806451612903,0,532,1280,0,
8,pvz45,pvz,70,3,0.04285714285714286,0,532,1280,0,
8,pvz46,pvz,88,0,0.0,0,532,1280,0,
8,pvz47,pvz,76,10,0.13157894736842105,0,532,1280,0,
8,pvz48,pvz,89,11,0.12359550561797752,0,532,1280,0,
8,pvz49,pvz,75,5,0.06666666666666667,0,532,1280,0,
9,wh0,warehouse,84,0,0.0,0,506,1472,0,
9,wh1,warehouse,86,0,0.0,0,506,1472,0,
9,wh2,warehouse,62,0,0.0,0,506,1472,0,
9,wh3,warehouse,76,0,0.0,0,506,1472,0,
9,wh4,warehouse,92,0,0.0,0,506,1472,0,
9,wh5,warehouse,91,0,0.0,0,506,1472,0,
9,wh6,warehouse,85,0,0.0,0,506,1472,0,
9,wh7,warehouse,79,0,0.0,0,506,1472,0,
9,wh8,warehouse,90,0,0.0,0,506,1472,0,
9,wh9,warehouse,82,0,0.0,0,506,1472,0,
9,hub0,hub,14,3,0.21428571428571427,0,506,1472,0,
9,hub1,hub,11,7,0.6363636363636364,0,506,1472,0,
9,hub2,hub,14,3,0.21428571428571427,0,506,1472,0,
9,hub3,hub,11,5,0.45454545454545453,0,506,1472,0,
9,hub4,hub,12,6,0.5,0,506,1472,0,
9,hub5,hub,11,0,0.0,0,506,1472,0,
9,hub6,hub,10,3,0.3,0,506,1472,0,
9,hub7,hub,14,3,0.21428571428571427,0,506,1472,0,
9,hub8,hub,12,1,0.08333333333333333,0,506,1472,0,
9,hub9,hub,14,19,1.3571428571428572,1,506,1472,0,
9,hub10,hub,14,84,6.0,1,506,1472,0,
9,hub11,hub,11,34,3.090909090909091,1,506,1472,0,
9,hub12,hub,12,3,0.25,0,506,1472,0,
9,hub13,hub,10,13,1.3,1,506,1472,0,
9,hub14,hub,10,1,0.1,0,506,1472,0,
9,hub15,hub,12,3,0.25,0,506,1472,0,
9,hub16,hub,13,3,0.23076923076923078,0,506,1472,0,
9,hub17,hub,14,77,5.5,1,506,1472,0,
9,hub18,hub,10,51,5.1,1,506,1472,0,
9,hub19,hub,12,7,0.5833333333333334,0,506,1472,0,
9,hub20,hub,13,7,0.5384615384615384,0,506,1472,0,
9,hub21,hub,12,1,0.08333333333333333,0,506,1472,0,
9,hub22,hub,14,16,1.1428571428571428,1,506,1472,0,
9,hub23,hub,11,9,0.8181818181818182,0,506,1472,0,
9,hub24,hub,14,3,0.21428571428571427,0,506,1472,0,
9,pvz0,pvz,75,2,0.02666666666666667,0,506,1472,0,
9,pvz1,pvz,74,2,0.02702702702702703,0,506,1472,0,
9,pvz2,pvz,87,0,0.0,0,506,1472,0,
9,pvz3,pvz,76,9,0.11842105263157894,0,506,1472,0,
9,pvz4,pvz,68,3,0.04411764705882353,0,506,1472,0,
9,pvz5,pvz,61,6,0.09836065573770492,0,506,1472,0,
9,pvz6,pvz,85,2,0.023529411764705882,0,506,1472,0,
9,pvz7,pvz,89,4,0.0449438202247191,0,506,1472,0,
9,pvz8,pvz,77,1,0.012987012987012988,0,506,1472,0,
9,pvz9,pvz,89,7,0.07865168539325842,0,506,1472,0,
9,pvz10,pvz,60,1,0.016666666666666666,0,506,1472,0,
9,pvz11,pvz,62,4,0.06451612903225806,0,506,1472,0,
9,pvz12,pvz,83,0,0.0,0,506,1472,0,
9,pvz13,pvz,86,6,0.06976744186046512,0,506,1472,0,
9,pvz14,pvz,72,5,0.06944444444444445,0,506,1472,0,
9,pvz15,pvz,82,2,0.024390243902439025,0,506,1472,0,
9,pvz16,pvz,86,4,0.046511627906976744,0,506,1472,0,
9,pvz17,pvz,85,1,0.011764705882352941,0,506,1472,0,
9,pvz18,pvz,81,4,0.04938271604938271,0,506,1472,0,
9,pvz19,pvz,80,1,0.0125,0,506,1472,0,
9,pvz20,pvz,60,2,0.03333333333333333,0,506,1472,0,
9,pvz21,pvz,79,8,0.10126582278481013,0,506,1472,0,
9,pvz22,pvz,75,5,0.06666666666666667,0,506,1472,0,
9,pvz23,pvz,86,1,0.011627906976744186,0,506,1472,0,
9,pvz24,pvz,87,3,0.034482758620689655,0,506,1472,0,
9,pvz25,pvz,70,3,0.04285714285714286,0,506,1472,0,
9,pvz26,pvz,67,0,0.0,0,506,1472,0,
9,pvz27,pvz,83,8,0.0963855421686747,0,506,1472,0,
9,pvz28,pvz,70,0,0.0,0,506,1472,0,
9,pvz29,pvz,82,3,0.036585365853658534,0,506,1472,0,
9,pvz30,pvz,87,0,0.0,0,506,1472,0,
9,pvz31,pvz,62,1,0.016129032258064516,0,506,1472,0,
9,pvz32,pvz,66,3,0.045454545454545456,0,506,1472,0,
9,pvz33,pvz,89,2,0.02247191011235955,0,506,1472,0,
9,pvz34,pvz,78,4,0.05128205128205128,0,506,1472,0,
9,pvz35,pvz,67,2,0.029850746268656716,0,506,1472,0,
9,pvz36,pvz,67,3,0.04477611940298507,0,506,1472,0,
9,pvz37,pvz,85,0,0.0,0,506,1472,0,
9,pvz38,pvz,90,1,0.011111111111111112,0,506,1472,0,
9,pvz39,pvz,64,2,0.03125,0,506,1472,0,
9,pvz40,pvz,85,7,0.08235294117647059,0,506,1472,0,
9,pvz41,pvz,77,0,0.0,0,506,1472,0,
9,pvz42,pvz,74,0,0.0,0,506,1472,0,
9,pvz43,pvz,62,0,0.0,0,506,1472,0,
9,pvz44,pvz,62,0,0.0,0,506,1472,0,
9,pvz45,pvz,70,3,0.04285714285714286,0,506,1472,0,
9,pvz46,pvz,88,1,0.011363636363636364,0,506,1472,0,
9,pvz47,pvz,76,9,0.11842105263157894,0,506,1472,0,
9,pvz48,pvz,89,2,0.02247191011235955,0,506,1472,0,
9,pvz49,pvz,75,7,0.09333333333333334,0,506,1472,0,
10,wh0,warehouse,84,0,0.0,0,516,1616,0,
10,wh1,warehouse,86,0,0.0,0,516,1616,0,
10,wh2,warehouse,62,0,0.0,0,516,1616,0,
10,wh3,warehouse,76,0,0.0,0,516,1616,0,
10,wh4,warehouse,92,0,0.0,0,516,1616,0,
10,wh5,warehouse,91,0,0.0,0,516,1616,0,
10,wh6,warehouse,85,0,0.0,0,516,1616,0,
10,wh7,warehouse,79,0,0.0,0,516,1616,0,
10,wh8,warehouse,90,0,0.0,0,516,1616,0,
10,wh9,warehouse,82,0,0.0,0,516,1616,0,
10,hub0,hub,14,6,0.42857142857142855,0,516,1616,0,
10,hub1,hub,11,7,0.6363636363636364,0,516,1616,0,
10,hub2,hub,14,3,0.21428571428571427,0,516,1616,0,
10,hub3,hub,11,7,0.6363636363636364,0,516,1616,0,
10,hub4,hub,12,3,0.25,0,516,1616,0,
10,hub5,hub,11,0,0.0,0,516,1616,0,
10,hub6,hub,10,6,0.6,0,516,1616,0,
10,hub7,hub,14,2,0.14285714285714285,0,516,1616,0,
10,hub8,hub,12,3,0.25,0,516,1616,0,
10,hub9,hub,14,17,1.2142857142857142,1,516,1616,0,
10,hub10,hub,14,84,6.0,1,516,1616,0,
10,hub11,hub,11,32,2.909090909090909,1,516,1616,0,
10,hub12,hub,12,0,0.0,0,516,1616,0,
10,hub13,hub,10,11,1.1,1,516,1616,0,
10,hub14,hub,10,0,0.0,0,516,1616,0,
10,hub15,hub,12,7,0.5833333333333334,0,516,1616,0,
10,hub16,hub,13,4,0.3076923076923077,0,516,1616,0,
10,hub17,hub,14,80,5.714285714285714,1,516,1616,0,
10,hub18,hub,10,52,5.2,1,516,1616,0,
10,hub19,hub,12,6,0.5,0,516,1616,0,
10,hub20,hub,13,7,0.5384615384615384,0,516,1616,0,
10,hub21,hub,12,1,0.08333333333333333,0,516,1616,0,
10,hub22,hub,14,17,1.2142857142857142,1,516,1616,0,
10,hub23,hub,11,5,0.45454545454545453,0,516,1616,0,
10,hub24,hub,14,2,0.14285714285714285,0,516,1616,0,
10,pvz0,pvz,75,0,0.0,0,516,1616,0,
10,pvz1,pvz,74,0,0.0,0,516,1616,0,
10,pvz2,pvz,87,2,0.022988505747126436,0,516,1616,0,
10,pvz3,pvz,76,9,0.11842105263157894,0,516,1616,0,
10,pvz4,pvz,68,1,0.014705882352941176,0,516,1616,0,
10,pvz5,pvz,61,3,0.04918032786885246,0,516,1616,0,
10,pvz6,pvz,85,1,0.011764705882352941,0,516,1616,0,
10,pvz7,pvz,89,5,0.056179775280898875,0,516,1616,0,
10,pvz8,pvz,77,3,0.03896103896103896,0,516,1616,0,
10,pvz9,pvz,89,7,0.07865168539325842,0,516,1616,0,
10,pvz10,pvz,60,2,0.03333333333333333,0,516,1616,0,
10,pvz11,pvz,62,7,0.11290322580645161,0,516,1616,0,
10,pvz12,pvz,83,4,0.04819277108433735,0,516,1616,0,
10,pvz13,pvz,86,6,0.06976744186046512,0,516,1616,0,
10,pvz14,pvz,72,4,0.05555555555555555,0,516,1616,0,
10,pvz15,pvz,82,0,0.0,0,516,1616,0,
10,pvz16,pvz,86,3,0.03488372093023256,0,516,1616,0,
